EnsemblID,GeneSym,baseMean,log2FoldChange,lfcSE,WaldStat,pvalue,padj
ENSG00000176974.13,SHMT1,500.7953485,0.206814091,0.330865951,0.625069126,0.53192569,0.753515351
ENSG00000176978.9,DPP7,1458.468939,-0.407164,0.219398485,-1.85581956,0.063479282,0.229741058
ENSG00000176979.8,TRIM60,0,NA,NA,NA,NA,NA
ENSG00000176984.2,AP000679.2,0.332821049,0.237906753,0.238215944,0.998702055,NA,NA
ENSG00000176986.10,SEC24C,3414.427301,-0.194191835,0.127478373,-1.523331605,0.127675764,0.34736223
ENSG00000176988.4,FMR1NB,0.942947535,0.264787999,0.248062821,1.067423158,NA,NA
ENSG00000176994.9,SMCR8,2536.757033,-0.696476796,0.22337116,-3.118024709,0.001820675,0.023839363
ENSG00000176998.3,HCG4,118.5510783,0.516518852,0.402606611,1.282936837,0.199514206,0.451277562
ENSG00000177000.6,MTHFR,2554.157325,0.750201915,0.15905723,4.716553366,2.40E-06,0.00022029
ENSG00000177023.2,DEFB104B,0,NA,NA,NA,NA,NA
ENSG00000177025.3,C19orf18,55.47335855,0.21420035,0.374730338,0.57161198,0.567584878,NA
ENSG00000177030.12,DEAF1,1243.673852,-0.253580013,0.213414188,-1.188205973,0.234752271,0.493828373
ENSG00000177034.10,MTX3,568.3269307,0.05884268,0.294411792,0.199865229,0.841585985,0.933751387
ENSG00000177042.10,TMEM80,260.6148759,0.431675112,0.345717537,1.248635275,0.211798504,0.46825116
ENSG00000177045.6,SIX5,137.0731767,-0.092152498,0.397650958,-0.231742175,0.816738272,0.9209024
ENSG00000177047.5,IFNW1,0,NA,NA,NA,NA,NA
ENSG00000177051.5,FBXO46,659.4931198,0.109008421,0.259360265,0.420297308,0.674268276,0.844181871
ENSG00000177054.9,ZDHHC13,379.568058,0.485604746,0.341870531,1.420434645,0.155481183,0.392434528
ENSG00000177058.7,SLC38A9,313.1233025,0.436143735,0.333441603,1.308006355,0.190871154,0.439594517
ENSG00000177076.4,ACER2,152.6345095,0.431373908,0.402371865,1.072077709,0.28368513,0.545255434
ENSG00000177082.8,WDR73,748.8559004,-0.367353033,0.227714655,-1.613216477,0.106697485,0.311764587
ENSG00000177084.12,POLE,3770.149668,-0.021322848,0.199461669,-0.106901981,0.914866742,0.965063158
ENSG00000177096.4,FAM109B,244.7610192,0.11160502,0.332815184,0.335336323,0.737371397,0.880493453
ENSG00000177098.4,SCN4B,0,NA,NA,NA,NA,NA
ENSG00000177103.9,DSCAML1,1.477318878,0.27104734,0.250020529,1.084100337,0.278320313,NA
ENSG00000177105.9,RHOG,843.1810913,-0.229312853,0.204849587,-1.119420629,0.262960735,0.524271274
ENSG00000177106.10,EPS8L2,107.1998186,0.473209505,0.422338273,1.12045139,0.262521456,NA
ENSG00000177108.5,ZDHHC22,0,NA,NA,NA,NA,NA
ENSG00000177112.3,MRVI1-AS1,3.201501083,-0.187620823,0.252448898,-0.743203178,NA,NA
ENSG00000177119.11,ANO6,1783.774486,0.325516885,0.207325702,1.570074922,0.116397682,0.328986476
ENSG00000177125.5,ZBTB34,1271.019125,-0.308974344,0.199047744,-1.55226248,0.120599432,0.336094433
ENSG00000177133.6,LINC00982,411.3490279,0.34852299,0.341182286,1.021515489,0.307010274,0.567873268
ENSG00000177138.11,FAM9B,0,NA,NA,NA,NA,NA
ENSG00000177143.3,CETN1,0,NA,NA,NA,NA,NA
ENSG00000177144.5,NUDT4P1,114.8286876,-0.143365647,0.382731021,-0.374585906,0.707968456,NA
ENSG00000177150.8,FAM210A,445.3473785,0.261956039,0.322302133,0.812765452,0.416352547,0.664744354
ENSG00000177151.3,OR2T35,0,NA,NA,NA,NA,NA
ENSG00000177156.6,TALDO1,7300.854487,-0.04366668,0.166669629,-0.26199542,0.793324973,0.908481685
ENSG00000177169.5,ULK1,2955.441907,-0.844688136,0.22341227,-3.78084935,0.000156294,0.004706466
ENSG00000177173.5,NAP1L4P1,238.1063417,-1.185575212,0.399247138,-2.969527142,0.002982585,0.032629965
ENSG00000177174.1,OR14C36,0,NA,NA,NA,NA,NA
ENSG00000177181.10,RIMKLA,99.98027006,0.021794104,0.429813944,0.050705903,0.959559873,NA
ENSG00000177182.6,CLVS1,5.269217301,0.268439744,0.252967556,1.061162733,0.288615952,NA
ENSG00000177186.2,OR2M7,0,NA,NA,NA,NA,NA
ENSG00000177189.8,RPS6KA3,4118.900872,0.322323371,0.147295721,2.188273817,0.028649663,0.141741072
ENSG00000177191.2,B3GNT8,104.6183239,0.700555015,0.39959418,1.753166213,0.079573481,NA
ENSG00000177192.9,PUS1,872.1230423,0.03756665,0.253579385,0.14814552,0.882227926,0.952369366
ENSG00000177197.7,PCNPP5,3.831398883,-0.335717542,0.283425276,-1.184501068,0.236214774,NA
ENSG00000177200.11,CHD9,8903.23031,0.251211277,0.143151764,1.75485981,0.07928329,0.261273875
ENSG00000177201.1,OR2T12,0,NA,NA,NA,NA,NA
ENSG00000177202.1,SPACA4,0,NA,NA,NA,NA,NA
ENSG00000177212.2,OR2T33,0,NA,NA,NA,NA,NA
ENSG00000177225.12,PDDC1,836.7487851,0.700427931,0.220422086,3.17766674,0.001484653,0.020604599
ENSG00000177233.2,OR2M1P,1.594479682,-0.271829697,0.250244659,-1.08625574,0.277365863,NA
ENSG00000177234.5,C10orf85,0,NA,NA,NA,NA,NA
ENSG00000177236.3,AP006621.1,21.37015259,0.14521128,0.357857487,0.405779634,0.684904524,NA
ENSG00000177238.9,TRIM72,6.183176246,0.28026575,0.253248677,1.106681994,0.268431443,NA
ENSG00000177239.10,MAN1B1,1556.265596,0.24586317,0.184017831,1.336083406,0.181522013,0.426851521
ENSG00000177243.3,DEFB103B,0,NA,NA,NA,NA,NA
ENSG00000177257.2,DEFB4B,0,NA,NA,NA,NA,NA
ENSG00000177261.7,ENSAP3,0,NA,NA,NA,NA,NA
ENSG00000177272.7,KCNA3,715.2400593,-0.026369692,0.277208269,-0.095125923,0.924214808,0.969061196
ENSG00000177275.3,OR2AJ1,0,NA,NA,NA,NA,NA
ENSG00000177283.4,FZD8,31.99313134,-0.199704021,0.309624764,-0.644987237,NA,NA
ENSG00000177291.3,GJD4,0,NA,NA,NA,NA,NA
ENSG00000177294.6,FBXO39,35.47221885,-0.057250125,0.402870817,-0.142105416,0.88699674,NA
ENSG00000177300.5,CLDN22,0,NA,NA,NA,NA,NA
ENSG00000177301.9,KCNA2,0,NA,NA,NA,NA,NA
ENSG00000177302.10,TOP3A,984.4109737,0.219037091,0.265567181,0.824789757,0.409490963,0.659863663
ENSG00000177303.5,CASKIN2,469.8127524,0.390631148,0.31130841,1.254804353,0.209549792,0.465180752
ENSG00000177306.3,OR7E125P,0,NA,NA,NA,NA,NA
ENSG00000177311.6,ZBTB38,2124.531444,0.660805658,0.238859741,2.766500773,0.005666145,0.049705623
ENSG00000177324.9,BEND2,0,NA,NA,NA,NA,NA
ENSG00000177335.6,C8orf31,17.30231391,0.297169364,0.370081259,0.802984094,0.421983928,NA
ENSG00000177337.3,DLGAP1-AS1,172.5880502,0.416918376,0.387696339,1.075373518,0.282207533,0.54356047
ENSG00000177338.9,LINC00469,0,NA,NA,NA,NA,NA
ENSG00000177340.4,AC024940.1,85.80194274,0.574895875,0.408854678,1.406112994,0.159690575,NA
ENSG00000177350.6,RPL13AP3,4.813984582,-0.078742469,0.419111149,-0.187879681,0.850970971,NA
ENSG00000177352.9,CCDC71,803.6411097,0.08271668,0.258384146,0.320130634,0.748869304,0.886707449
ENSG00000177354.7,C10orf71,0,NA,NA,NA,NA,NA
ENSG00000177359.13,RP11-551L14.1,65.42277264,-0.090112597,0.400099008,-0.225225745,0.821803662,NA
ENSG00000177363.4,LRRN4CL,7.641013798,0.096012059,0.253497459,0.378749592,0.704873823,NA
ENSG00000177369.4,RP1-62O9.3,0.305023545,-0.236424589,0.237638007,-0.994893841,NA,NA
ENSG00000177370.4,TIMM22,567.5286759,0.236463261,0.322998902,0.73208689,0.464115535,0.702798678
ENSG00000177374.8,HIC1,72.20755397,-1.055009832,0.396902341,-2.658109372,0.007858039,NA
ENSG00000177380.9,PPFIA3,392.5066861,0.765194776,0.317913303,2.406929083,0.016087293,0.098390288
ENSG00000177383.3,MAGEF1,618.355358,0.69657885,0.330519141,2.107529529,0.035071705,0.160660751
ENSG00000177398.14,UMODL1,64.34623776,-0.522426237,0.391050001,-1.33595764,0.181563119,NA
ENSG00000177400.6,OR7E8P,0,NA,NA,NA,NA,NA
ENSG00000177406.4,RP11-218M22.1,718.4202637,0.302790082,0.243471473,1.243636793,0.213633268,0.469921233
ENSG00000177409.7,SAMD9L,2774.265008,1.060516204,0.294757262,3.597930712,0.000320759,0.007451625
ENSG00000177410.8,ZFAS1,3630.086265,-0.069453794,0.191652697,-0.362394036,0.717057595,0.868701642
ENSG00000177414.9,UBE2U,0,NA,NA,NA,NA,NA
ENSG00000177418.1,AC006001.1,0.723979522,0.260452269,0.246549676,1.056388611,NA,NA
ENSG00000177425.6,PAWR,1375.202376,0.020171841,0.187482932,0.107592947,0.914318592,0.964881502
ENSG00000177426.16,TGIF1,652.1877206,-0.201701638,0.274805946,-0.733978435,0.462961881,0.701865553
ENSG00000177427.8,MIEF2,271.2951445,0.283069892,0.340824665,0.830544032,0.406231263,0.657023734
ENSG00000177432.6,NAP1L5,455.3332096,-1.038565801,0.298972129,-3.473788021,0.000513166,0.010104304
ENSG00000177447.6,CBX3P1,0.182132501,-0.089926928,0.229535497,-0.391777868,0.695222349,NA
ENSG00000177452.7,RP4-597J3.1,0.148789794,-0.202880205,0.224634914,-0.903155263,0.366443498,NA
ENSG00000177453.3,NIM1,23.45984883,-0.132505384,0.329481246,-0.40216366,0.687563585,NA
ENSG00000177455.7,CD19,36.10494789,-0.143418741,0.403480341,-0.355454098,0.722249427,NA
ENSG00000177459.6,C8orf47,7.602707368,0.280662967,0.253378065,1.107684548,NA,NA
ENSG00000177462.6,OR2T8,9.365814445,-0.090899344,0.258067475,-0.35223092,0.72466509,NA
ENSG00000177463.11,NR2C2,1914.354681,0.526899501,0.172711667,3.050746425,0.002282733,0.02743714
ENSG00000177464.4,GPR4,0,NA,NA,NA,NA,NA
ENSG00000177465.4,ACOT4,27.40373341,-0.013907011,0.313669183,-0.044336555,0.964636134,NA
ENSG00000177468.5,OLIG3,0,NA,NA,NA,NA,NA
ENSG00000177469.12,PTRF,8599.571296,0.2540599,0.194897016,1.303559723,0.192383741,0.441719524
ENSG00000177476.2,OR2G3,0.191299709,0.214611412,0.229075519,0.936858782,NA,NA
ENSG00000177479.15,ARIH2,2640.532939,-0.107823411,0.194963749,-0.553043379,0.580233707,0.787876542
ENSG00000177483.7,RBM44,118.5310251,-0.772257902,0.42815987,-1.803667174,0.071283499,0.245090121
ENSG00000177485.6,ZBTB33,1354.546237,-0.459610894,0.20660243,-2.224615146,0.026107085,0.133581819
ENSG00000177489.1,OR2G2,5.283752961,0.279690825,0.253057793,1.105244859,0.269053504,NA
ENSG00000177494.5,ZBED2,0,NA,NA,NA,NA,NA
ENSG00000177504.9,VCX2,0,NA,NA,NA,NA,NA
ENSG00000177508.11,IRX3,0,NA,NA,NA,NA,NA
ENSG00000177511.5,ST8SIA3,0.249979181,0.224770416,0.233008718,0.964643805,0.334723251,NA
ENSG00000177519.3,RPRM,1.100105457,0.267215312,0.24889792,1.073593992,NA,NA
ENSG00000177535.6,OR2B11,0,NA,NA,NA,NA,NA
ENSG00000177542.6,SLC25A22,261.2737729,0.20089145,0.379259316,0.529694175,0.596323987,0.797131325
ENSG00000177548.8,RABEP2,1196.822041,-0.119168944,0.21932775,-0.543337283,0.586897599,0.791530665
ENSG00000177551.5,NHLH2,0,NA,NA,NA,NA,NA
ENSG00000177553.6,RP11-56N19.5,0,NA,NA,NA,NA,NA
ENSG00000177556.7,ATOX1,491.5585408,-0.523810461,0.278848274,-1.878478408,0.060315748,0.223170167
ENSG00000177558.3,FAM187B,0.69080085,-0.257916187,0.245631296,-1.050013543,NA,NA
ENSG00000177565.11,TBL1XR1,7341.054405,0.418180537,0.138703762,3.01491849,0.002570483,0.029798847
ENSG00000177570.9,SAMD12,657.3446295,0.255168156,0.230220893,1.108362286,0.267705386,0.529242652
ENSG00000177575.8,CD163,2.820346713,0.08047776,0.252098466,0.319231453,NA,NA
ENSG00000177576.6,C18orf32,7.859742842,-0.080838079,0.253542733,-0.318834137,NA,NA
ENSG00000177586.6,OR7E149P,0,NA,NA,NA,NA,NA
ENSG00000177590.6,RP5-1051J4.6,0.061092475,-0.087009283,0.215018641,-0.404659255,0.685727996,NA
ENSG00000177595.13,PIDD,418.177074,-0.628176057,0.275588357,-2.27939984,0.022643308,0.122041304
ENSG00000177596.1,AL355390.1,0,NA,NA,NA,NA,NA
ENSG00000177599.8,ZNF491,221.4294812,1.315341059,0.307543768,4.276923136,1.89E-05,0.00100792
ENSG00000177600.4,RPLP2,29567.38044,-0.348583441,0.171165545,-2.036528093,0.041697355,0.179297112
ENSG00000177602.4,GSG2,120.0422097,0.221625696,0.426899222,0.51915226,0.603654567,0.801079187
ENSG00000177606.5,JUN,94077.37753,0.78243534,0.216367784,3.616228461,0.000298927,0.007167208
ENSG00000177613.7,CSTF2T,3140.983648,-0.268664632,0.176635069,-1.521015238,0.128256013,0.348186937
ENSG00000177614.5,PGBD5,0.218472381,0.221041669,0.231572399,0.954525107,NA,NA
ENSG00000177627.5,C12orf54,5.023128985,-0.019835658,0.253129646,-0.078361655,NA,NA
ENSG00000177628.11,GBA,575.4965535,0.26464813,0.221078944,1.197075243,0.231277228,0.49012665
ENSG00000177640.11,CASC2,15.76282926,0.24398356,0.296080572,0.824044478,0.409914286,NA
ENSG00000177646.13,ACAD9,1698.830011,0.101274319,0.184520977,0.548849898,0.583108464,0.789541121
ENSG00000177663.9,IL17RA,869.4577031,-0.383075401,0.2710656,-1.413220272,0.157590968,0.395985553
ENSG00000177666.11,PNPLA2,1591.71744,-0.465527727,0.158312551,-2.940561084,0.003276184,0.034883644
ENSG00000177669.3,MBOAT4,5.142340429,-0.279510007,0.25298616,-1.104843075,NA,NA
ENSG00000177673.2,C2orf57,0.68899562,0.258782169,0.245959353,1.052133885,NA,NA
ENSG00000177674.11,AGTRAP,218.5397775,0.555257608,0.39048495,1.421969292,0.155035166,0.391922231
ENSG00000177675.4,CD163L1,4.887398026,-0.278964104,0.252801826,-1.103489277,0.269814746,NA
ENSG00000177679.14,SRRM3,15.90943418,0.803031157,0.39507544,2.032602069,0.042092742,NA
ENSG00000177683.9,THAP5,950.3989767,1.199317392,0.243642272,4.92245201,8.55E-07,0.000100466
ENSG00000177684.3,DEFB114,0,NA,NA,NA,NA,NA
ENSG00000177685.12,EFCAB4A,54.78910526,-0.138840214,0.420425912,-0.330237053,0.741220852,NA
ENSG00000177688.5,SUMO4,80.54889886,0.415384673,0.42826944,0.969914344,0.33208919,NA
ENSG00000177689.9,MAGEB10,0,NA,NA,NA,NA,NA
ENSG00000177692.7,DNAJC28,32.7099679,0.895895565,0.400038612,2.23952273,0.025121924,NA
ENSG00000177693.3,OR4F4,0,NA,NA,NA,NA,NA
ENSG00000177694.10,NAALADL2,283.1594844,0.10725122,0.309992626,0.345979908,0.729357814,0.876372492
ENSG00000177697.13,CD151,877.706259,0.01068593,0.256906759,0.041594586,0.966821889,0.986281173
ENSG00000177699.4,RP11-16K12.1,0,NA,NA,NA,NA,NA
ENSG00000177700.5,POLR2L,268.2570068,0.070055562,0.38127778,0.183738906,0.854218286,0.938793563
ENSG00000177706.8,FAM20C,125.9424019,-0.472897214,0.427634317,-1.105844868,0.268793671,0.530321289
ENSG00000177707.6,PVRL3,3.923295489,0.133004937,0.252813954,0.526098083,NA,NA
ENSG00000177710.5,SLC35G5,12.57564812,0.220234779,0.352924197,0.62402856,0.532608829,NA
ENSG00000177721.3,ANXA2R,450.8022486,0.465000574,0.251223183,1.850946112,0.064177306,0.231412341
ENSG00000177725.4,AC105206.1,16.24304813,0.011792249,0.358809105,0.032864966,0.973782271,NA
ENSG00000177728.10,KIAA0195,2972.694544,0.070412547,0.135466723,0.519777441,0.603218704,0.800771978
ENSG00000177731.11,FLII,5881.014972,-0.093016306,0.147086221,-0.632393068,0.527130063,0.750176162
ENSG00000177732.6,SOX12,2532.570157,0.157814492,0.169492086,0.931102422,0.351800586,0.60904505
ENSG00000177733.4,HNRNPA0,2960.905101,-0.495799971,0.173577057,-2.856368109,0.00428518,0.041458675
ENSG00000177736.3,RP11-474P12.3,21.26443788,0.221210309,0.351422997,0.629470214,0.529041263,NA
ENSG00000177738.3,CTD-2201E18.3,377.5099698,0.393423455,0.325341319,1.209263724,0.226561543,0.486118423
ENSG00000177752.10,YIPF7,15.52564301,-0.034537973,0.374497263,-0.0922249,0.926519355,NA
ENSG00000177757.1,FAM87B,1.507239252,0.089279767,0.250482496,0.35643116,NA,NA
ENSG00000177764.6,ZCCHC3,121.7908031,-0.021504997,0.401642242,-0.053542668,0.957299535,0.982456438
ENSG00000177770.10,CDKN2AIPNLP1,0,NA,NA,NA,NA,NA
ENSG00000177776.8,RPS2P2,0.192938813,0.011131446,0.230715657,0.048247465,0.961519022,NA
ENSG00000177788.5,RP5-1061H20.4,19.90249355,-0.05024904,0.291785757,-0.172212108,NA,NA
ENSG00000177791.11,MYOZ1,6.06635992,0.249414529,0.253219743,0.984972682,0.32463749,NA
ENSG00000177800.2,TMEM78,0,NA,NA,NA,NA,NA
ENSG00000177803.7,RP11-606P2.1,0.356507978,-0.099118403,0.240158679,-0.41272047,0.679811426,NA
ENSG00000177807.6,KCNJ10,8.664313937,0.176685406,0.295559141,0.59780051,0.54997305,NA
ENSG00000177820.5,AC004917.1,0,NA,NA,NA,NA,NA
ENSG00000177822.3,AC108142.1,0,NA,NA,NA,NA,NA
ENSG00000177830.13,CHID1,634.7279312,-0.080996282,0.310663632,-0.260720191,0.794308294,0.908808059
ENSG00000177839.4,PCDHB9,0,NA,NA,NA,NA,NA
ENSG00000177842.7,ZNF620,419.5065473,0.105268802,0.309135974,0.340525887,0.733460532,0.87813984
ENSG00000177853.10,ZNF518A,1454.972204,0.509793994,0.214341703,2.378417202,0.017387141,0.103069009
ENSG00000177854.7,TMEM187,179.5608388,-0.049687151,0.427779789,-0.116151236,0.907532683,0.963341763
ENSG00000177855.8,CACYBPP2,10.78324877,0.682348822,0.353528709,1.93010866,NA,NA
ENSG00000177868.7,CCDC23,262.3329529,-0.251113153,0.402798436,-0.623421371,0.533007658,0.754286684
ENSG00000177873.8,ZNF619,1192.9844,-0.004753011,0.238767955,-0.019906401,0.984118039,0.99256178
ENSG00000177875.3,C12orf68,127.8791559,-0.982524796,0.421142787,-2.332996854,0.01964831,0.111362531
ENSG00000177879.10,AP3S1,404.6826438,-0.657164674,0.396936693,-1.65559064,0.097804747,0.295931738
ENSG00000177885.9,GRB2,2218.295278,-0.015415182,0.199047754,-0.077444643,0.938269827,0.974705922
ENSG00000177888.7,ZBTB41,771.0461716,0.247453197,0.245446283,1.008176593,0.313369693,0.574155225
ENSG00000177889.5,UBE2N,1102.222465,-0.306130466,0.251125821,-1.219032218,0.222831964,0.481328508
ENSG00000177910.6,SPATA31C2,12.51505305,0.248726353,0.299697513,0.82992465,0.406581387,NA
ENSG00000177917.6,ARL6IP6,197.2445109,0.042174998,0.40650309,0.103750743,0.917367157,0.965865148
ENSG00000177932.6,ZNF354C,857.5631992,0.056038138,0.250999975,0.223259535,0.823333519,0.92438257
ENSG00000177938.3,CAPZA3,0,NA,NA,NA,NA,NA
ENSG00000177943.9,MAMDC4,148.8690889,0.402344747,0.420943121,0.955817372,0.33916451,0.597195748
ENSG00000177946.4,CENPBD1,378.1215891,0.09767592,0.418911002,0.233166281,0.815632288,0.920218596
ENSG00000177947.9,ODF3,26.58582832,-0.009113962,0.316148651,-0.02882809,0.977001697,NA
ENSG00000177951.13,BET1L,883.4935659,0.737936195,0.282621736,2.611038367,0.009026777,0.068216568
ENSG00000177954.7,RPS27,3741.762397,0.056044263,0.222526018,0.251854877,0.801153238,0.91202366
ENSG00000177963.8,RIC8A,2567.801598,0.188449015,0.168787342,1.11648784,0.264213372,0.525870536
ENSG00000177971.7,IMP3,421.9698856,0.87305452,0.330780845,2.639374478,0.008305918,0.064488812
ENSG00000177981.6,ASB8,988.5501331,-0.057421459,0.237031109,-0.242252841,0.808584253,0.916580887
ENSG00000177984.6,LCN15,0.89056156,0.263806462,0.247722675,1.064926583,NA,NA
ENSG00000177989.9,ODF3B,62.44051399,-0.126578201,0.429559241,-0.294669952,0.768246019,NA
ENSG00000177990.7,DPY19L2,771.2861568,0.111852465,0.264178761,0.423396885,0.672005717,0.842448824
ENSG00000177992.9,SPATA31E1,0,NA,NA,NA,NA,NA
ENSG00000177993.3,ZNRF3-AS1,0.274491345,-0.229565436,0.234753911,-0.977898237,0.328124657,NA
ENSG00000177994.11,C2orf73,0,NA,NA,NA,NA,NA
ENSG00000178015.4,GPR150,8.07394124,-0.166306062,0.253514993,-0.656000891,0.511823551,NA
ENSG00000178021.9,TSPYL6,2.828978921,0.276685138,0.252075465,1.097628196,NA,NA
ENSG00000178026.8,FAM211B,117.4791251,-0.236689069,0.417968557,-0.566284389,0.571200471,0.781065862
ENSG00000178028.9,DMAP1,1183.441487,-0.110120051,0.214527177,-0.513315155,0.607730884,0.803206082
ENSG00000178031.11,ADAMTSL1,0.656106474,-0.257728728,0.245564547,-1.049535576,NA,NA
ENSG00000178033.5,FAM26E,0,NA,NA,NA,NA,NA
ENSG00000178035.7,IMPDH2,11110.78939,-0.119127998,0.145807567,-0.817022055,0.413915825,0.662614806
ENSG00000178038.12,ALS2CL,556.271001,0.956246086,0.277070683,3.451271258,0.000557952,0.010561564
ENSG00000178053.13,MLF1,238.020061,-1.051404199,0.429861156,-2.445915811,0.014448473,0.092155076
ENSG00000178055.8,PRSS42,20.55747641,0.088160182,0.285707929,0.308567503,0.757650544,NA
ENSG00000178057.10,NDUFAF3,618.2396234,0.277184224,0.28053287,0.988063267,0.323121664,0.583977281
ENSG00000178074.5,C2orf69,632.7373154,-0.578694599,0.310741939,-1.862299633,0.062560867,0.227961251
ENSG00000178075.15,GRAMD1C,82.73982404,0.062408783,0.428478179,0.145652184,0.88419597,NA
ENSG00000178078.7,STAP2,36.0869133,0.279296545,0.359451997,0.777006519,0.437154924,NA
ENSG00000178081.8,ULK4P3,27.73851665,0.213832465,0.356990154,0.598987009,0.549181547,NA
ENSG00000178082.5,TWF1P1,5.349804562,-0.491483976,0.35271789,-1.393419471,NA,NA
ENSG00000178084.1,HTR3C,0,NA,NA,NA,NA,NA
ENSG00000178093.12,TSSK6,117.9313123,0.190444782,0.429631548,0.443274669,0.657567076,0.833591229
ENSG00000178096.8,BOLA1,695.6692936,2.051284579,0.383684117,5.346284849,8.98E-08,2.11E-05
ENSG00000178104.15,PDE4DIP,5637.651991,0.505891933,0.223406125,2.264449706,0.02354647,0.125414025
ENSG00000178105.5,DDX10,1644.468279,0.482075205,0.213151416,2.261656121,0.023718658,0.125542473
ENSG00000178107.2,RP11-998D10.4,1.312733554,0.269634512,0.249721763,1.079739741,NA,NA
ENSG00000178115.10,GOLGA8Q,37.20766263,0.287195664,0.346166612,0.829645766,NA,NA
ENSG00000178125.10,PPP1R42,0,NA,NA,NA,NA,NA
ENSG00000178127.8,NDUFV2,498.3380639,-1.938115895,0.314942012,-6.153881729,7.56E-10,6.84E-07
ENSG00000178130.8,FAM27L,0,NA,NA,NA,NA,NA
ENSG00000178146.9,RP1-232L22__B.1,0.643978686,-0.178480592,0.246055487,-0.72536725,0.468226759,NA
ENSG00000178149.12,DALRD3,552.8432212,0.170613616,0.243432302,0.700866789,0.483386152,0.71717837
ENSG00000178150.4,ZNF114,68.6146303,0.652878518,0.429075378,1.521593992,0.128110844,NA
ENSG00000178162.4,AC140481.1,14.46562713,0.415066414,0.344709448,1.204105125,0.228548949,NA
ENSG00000178163.3,ZNF518B,1616.021938,0.092167446,0.203499645,0.452912073,0.650612057,0.828506633
ENSG00000178171.6,AMER3,0,NA,NA,NA,NA,NA
ENSG00000178172.2,SPINK6,0,NA,NA,NA,NA,NA
ENSG00000178175.7,ZNF366,0,NA,NA,NA,NA,NA
ENSG00000178177.10,LCORL,535.9794321,0.069509843,0.257385536,0.270061186,0.787113182,0.905011047
ENSG00000178184.11,PARD6G,23.62246511,0.353871105,0.32595332,1.085649643,0.277634028,NA
ENSG00000178187.3,ZNF454,37.31999426,-0.192794476,0.414822309,-0.464764002,0.64210047,NA
ENSG00000178188.10,SH2B1,1507.561778,0.115109357,0.183745916,0.626459401,0.531013658,0.752963275
ENSG00000178193.5,RP4-682C21.5,3.63284819,-0.049434901,0.252733438,-0.195600953,NA,NA
ENSG00000178199.9,ZC3H12D,100.9791871,0.723970721,0.430142824,1.683093803,0.092356934,NA
ENSG00000178201.3,VN1R1,19.39547314,-0.014657362,0.268800557,-0.054528763,0.956513893,NA
ENSG00000178202.8,KDELC2,595.8286083,0.270926449,0.236430643,1.14590243,0.251835526,0.511547711
ENSG00000178206.3,CYP4F31P,0,NA,NA,NA,NA,NA
ENSG00000178209.10,PLEC,9456.085458,-0.441550699,0.348844344,-1.265752782,0.205601605,0.459791688
ENSG00000178217.9,SH2D4B,11.16312209,0.129938599,0.296690218,0.437960511,0.661414909,NA
ENSG00000178222.8,RNF212,32.02438356,0.211346668,0.351578428,0.601136621,0.547748994,NA
ENSG00000178226.6,PRSS36,6.429827625,-0.246274601,0.257375519,-0.956868786,0.338633488,NA
ENSG00000178229.7,ZNF543,902.8638928,0.202904432,0.23649298,0.857972324,0.390907746,0.642326726
ENSG00000178233.13,TMEM151B,36.84089211,0.288221751,0.359262039,0.802260523,0.422402273,NA
ENSG00000178234.8,GALNT11,722.4223061,-0.123315254,0.239825049,-0.514188383,0.607120289,0.802920475
