gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
DLD,158.885584816166,-0.506439467852452,0.219422842849956,0.00153293405425731,0.0615317585415172
BHLHE40,56.0279621530359,0.821752952133992,0.485073854639832,0.00156017275738734,0.0624069102954936
CCDC24,9.18454113283725,0.0879470827694491,0.200598809806991,0.00157966640175548,0.0629672579588645
NOD2,9.23542263330845,0.087079560406912,0.200853295065531,0.00159105719688427,0.0632018568174099
MFSD9,18.1421130443945,0.771170945686956,1.47908462007775,0.00160348542883018,0.0633986283855505
ZNF211,34.3197204996984,-1.02747005375156,0.578414680526415,0.00160705582405881,0.0633986283855505
STX16,132.986962482563,0.396082760178049,0.166561531457251,0.00162851385255442,0.0640251336552219
ZC3H6,67.7816585256642,0.634526348592751,0.341699350972988,0.00163416852160862,0.0640281727920374
RUFY4,7.3879985022704,0.0434745175171988,0.175631247436136,0.00165915928914397,0.0641318136005817
BICD2,53.4793601824188,0.654318992921821,0.311360392729642,0.00164865883724677,0.0641318136005817
PLEKHA5,199.457865025159,0.406175255550007,0.169288476426034,0.00165458715144924,0.0641318136005817
BCL7C,37.0118938926853,0.818903952827489,0.475162135214186,0.00165499094798493,0.0641318136005817
CFAP54,53.4742259341044,0.09520319121099,0.206331971241145,0.00170338476541538,0.0656203258623107
RGS2,145.51314823721,0.91025614537425,0.493695220588721,0.00171524002060053,0.065856038249144
TUBA1A,822.794422475191,0.508164666780125,0.234892901941578,0.00173277183406124,0.0663074021834102
NCOR2,69.5484753815513,0.677295414501579,0.405369792906243,0.00175078108435207,0.0667739762404046
LPGAT1,79.1771126472448,0.672535312376033,0.359638054059145,0.0017722461267185,0.0673688262739352
C19orf25,30.5233369252226,0.256209005104018,0.570939156114514,0.00178610600754845,0.0676716071506807
ERAP1,76.9458459490516,-0.590632366789113,0.29884696752469,0.00183545357866216,0.0680298260279521
PDE7B,16.2642134391823,0.0862897977467463,0.198047518240641,0.00183638148346391,0.0680298260279521
RRP12,68.5169763988771,0.676276565621019,0.394371972639678,0.00181479925531391,0.0680298260279521
PPL,11.4892494701239,-0.0806709329262546,0.196543595313845,0.00183704234047606,0.0680298260279521
IFT20,80.3930581370341,-0.471964036344916,0.215685959470275,0.00182733336167548,0.0680298260279521
RNF43,16.4344321548552,-0.171717322077164,0.320772015815768,0.00180783576866275,0.0680298260279521
ZNF98,10.2205748357885,-0.0547057011991954,0.180732685085165,0.00183251112948228,0.0680298260279521
RAG1,19.4186608286986,-1.25861901327428,0.85175634646649,0.00187081951388713,0.0688365641648213
ANPEP,27.5833467132701,-1.0390948271264,1.07493531662356,0.00186489053895232,0.0688365641648213
S1PR4,55.1406913248707,0.806967854106027,0.548696539367152,0.00189453713795813,0.0694865378394865
ARL4C,17.5788279006768,-0.137213996292742,0.25962801100263,0.00191956763581949,0.0700729710376904
TGFBR2,95.7614815929825,-0.588568575538655,0.28538341733884,0.00192273396140004,0.0700729710376904
IRF1,226.001337371229,0.431451945535181,0.186354721092719,0.00193871467460038,0.0704317862797859
ZNF446,13.1644859678368,0.895940604625514,0.733952340116209,0.00195010569908319,0.0706221243705837
PIGA,28.2114237723088,-0.994998491670574,0.605492395445318,0.00195668908163094,0.0706377064689408
PRKCQ,66.9994825959905,0.706480127837849,0.401057181437142,0.00196759819901119,0.0708088630866722
MYH7B,14.821135571539,1.21388224348365,0.769792511654241,0.00197720962056053,0.070932395137609
SPAG6,10.7129881170962,0.0682058545050118,0.186848182184422,0.00199465032930224,0.0713351581943606
CLSPN,23.95492871748,-0.141906189242977,0.260557881119215,0.00200925838244221,0.0714126508682247
ASF1B,9.95325581768895,-1.11126020984013,0.643048521476299,0.00200624662265769,0.0714126508682247
NLRP12,12.1482694674971,0.0921832058625538,0.203520483050687,0.00206742045285551,0.0732530456752508
FLOT2,84.1788735689507,0.530944940311772,0.267620023473996,0.00207730690298867,0.0733768715271074
IRF2BP2,487.119264896281,0.366843238922012,0.154578272640372,0.00210482274697314,0.0741207519486246
IL1R1,25.6800933159851,1.09239424829658,1.17110360298628,0.00212512497856525,0.0743793742497837
XAF1,111.06993875879,0.680780270431779,0.368578944380759,0.00211890220535493,0.0743793742497837
SELP,67.557311762488,0.836462962596078,0.454508092976467,0.00215226996837801,0.074872906778726
TUBB4B,179.483008679879,0.559272517588054,0.315438208555262,0.00214886223789648,0.074872906778726
HSD3B7,11.9902755874212,0.0916001874018504,0.203380237973441,0.00217182240081403,0.0753248373454534
BHLHE41,17.555841691612,0.108027482785553,0.220192514208812,0.00221004518883123,0.0764196348427185
ZBTB17,30.2092967778876,0.739243237671344,0.457655373179641,0.00223254341602462,0.0767353245986905
CCDC81,10.2164216198519,-0.109899012478191,0.222141855559563,0.00222932067924818,0.0767353245986905
CD9,40.3447299576204,0.896190820279344,0.694458170695276,0.00224685385702665,0.0769966635184058
SCNN1A,15.5212774472285,1.09652025468359,0.645420442995883,0.00226477702699369,0.0771606731429568
SLC37A1,85.8122018081568,0.587449789866963,0.289909891673265,0.00226508247815126,0.0771606731429568
HBP1,118.617839437291,-0.493938501694942,0.231882324652795,0.00230425295038346,0.0780319288212451
MRPL43,127.864874393745,0.429165281086798,0.198164510183583,0.00230058520262308,0.0780319288212451
PSMD14,94.3609125905947,-0.548576530726483,0.287974878035879,0.00237040853023988,0.079568099202204
FLT3,192.964898155971,-0.458302790306718,0.220645604748829,0.00236036555066202,0.079568099202204
SIN3A,138.57705256483,-0.388103129843097,0.166013332356729,0.00236818416183005,0.079568099202204
MILR1,10.9072882065394,0.135358465681337,0.250031550848236,0.00240859028491356,0.0806140421889437
PTCH2,23.2722288666685,0.90773824075266,0.738742031676497,0.0024830612482072,0.0827553687933313
SUPV3L1,50.4067341536192,-0.595132726878775,0.31052423535059,0.00248698625729088,0.0827553687933313
ARPC1B,387.558093773398,-0.440682165267463,0.206111049644528,0.00250295388438535,0.0830459843720921
ARHGAP22,73.2250291977331,0.505497360504568,0.253966177841058,0.00253403736731435,0.0838350114604286
CITED2,107.776980509764,0.721476859732941,0.512254455936326,0.0025459813185326,0.0839881193584892
SMARCD2,74.1950381080957,0.580769342606646,0.310768346216984,0.00255332402808488,0.0839889966831359
PSMD1,139.019922830609,-0.457407738724557,0.217685828581895,0.00256636877351408,0.0841768957712618
NUDT14,27.1813417617273,0.813793061803352,0.729843135528111,0.00258448813944771,0.0845296975523067
PRRT3,20.3086079676891,0.718513548103638,0.571923767268774,0.00259238377041777,0.0845470616033977
POLA2,22.7404488079571,0.154243321313972,0.27356551002269,0.00262691125742626,0.0854304284284801
CAT,501.04413975603,-0.411981460101098,0.189102566980454,0.00264485210573787,0.0857709100956801
SF3A2,42.1507606701735,0.27078152470858,0.611928279031418,0.00268248223733952,0.0867461861539654
NME7,75.7454945888879,-0.508472286832145,0.252258844154306,0.00269640083529507,0.0869513527786163
C1D,110.725336377847,-0.434019600627986,0.20478429028577,0.00271906834366089,0.0871924709084555
ATF4,375.955563090699,0.390257936781125,0.18785752285196,0.00271573167189872,0.0871924709084555
EPB41L2,50.8408730760169,0.15862853574853,0.2803227430108,0.00272974051744626,0.0872908666860253
GHRL,5.84138733067381,-1.402682848616,0.889688131646513,0.00275896722667769,0.0875358443575044
NOM1,32.513960486977,0.899380683452351,0.68603835089253,0.00276027662521051,0.0875358443575044
YIF1B,34.509349199295,0.675992078138347,0.516232321563005,0.00274651236201821,0.0875358443575044
MICALL1,45.317385589873,-0.78250855966328,0.931339440748327,0.00277476038799325,0.0877527527662881
ARHGAP18,23.3278154743554,-1.01601179417154,0.817759112896293,0.00278718478609003,0.0879035201766855
GK,38.773704419674,-0.730972984695846,0.427554441673155,0.00287667703548177,0.0904273716172223
AP1G1,107.043435982675,-0.492412558144746,0.245032316814963,0.00289084019020214,0.0904273716172223
BACE2,18.9627927408618,0.149969336518198,0.275284157296428,0.00288820215566955,0.0904273716172223
OSM,21.0896633986604,0.100092466631603,0.209529002091403,0.00289946743861924,0.0904507777047523
ZNF696,11.0142476105807,0.165799152545549,0.303949525283669,0.00290899114801134,0.0905019468270195
TSC2,50.3015949832646,0.617247301177267,0.56770832127135,0.00292447304361054,0.0907377041639163
FAM234B,67.8919339468576,-0.657665006613602,0.402651351816942,0.00295960442634764,0.091580212437927
ITGB4,10.8165471405895,0.0689275231233889,0.18775190988636,0.00297697606310831,0.091623820923548
TRIM65,21.3225969652934,0.219660617845343,0.444665606922326,0.00297633061118341,0.091623820923548
SMAP1,88.6384503846086,0.482778846306083,0.278589715183931,0.00300632636187275,0.0920336710247978
TMEM106A,53.4657754708308,0.589340479784784,0.334764848058542,0.00300426037590081,0.0920336710247978
FBXO6,13.8636670440637,0.892321161066233,1.11123733377265,0.00305091338937846,0.0920590637610906
XKR8,19.1800910044399,0.100603856633079,0.209063081231509,0.00304008672888307,0.0920590637610906
GPM6B,23.3889711028079,-0.158351945214965,0.289365308813169,0.00303171118496076,0.0920590637610906
FAM102A,16.9581680350386,0.185862713598159,0.348023330268527,0.00305527032168776,0.0920590637610906
FBXO21,89.6388225695015,-0.472269567628985,0.236699036710711,0.00302891271292393,0.0920590637610906
NME3,76.841473194316,0.556789239509117,0.309427905575909,0.00302133356813628,0.0920590637610906
PSAT1,5.19283300450098,-0.0374217156176036,0.173931771608617,0.00309518906654259,0.0930177237798664
MX1,82.2916643754137,0.567227243165912,0.309407503748489,0.00310768909009101,0.0931495319954172
NUSAP1,33.2276410415078,-0.799702148919619,0.531935807643682,0.0031279898271979,0.0935138625422706
ATG9B,13.0779947772231,0.199559403915916,0.401298311839257,0.00314536453984677,0.0937890517336126
THAP5,90.7896911672952,0.523225362386546,0.28897171953018,0.00323758107297877,0.0962886806160524
E2F1,10.382453912528,-0.0955816472080701,0.207977382600704,0.0032538217534641,0.0963914317901287
CCNE1,8.40753048277551,-0.12812142536612,0.243489043462425,0.00325782887931794,0.0963914317901287
PHF19,31.9237117483235,0.237228395216696,0.459050966013378,0.00328410429625576,0.0969190676632805
PASK,21.2669283486743,-0.0915697232778512,0.203938833536424,0.00334606366545969,0.0984943868704545
NCKAP5L,24.2561952443404,0.617534084054979,0.452833001461975,0.00335499533297096,0.098504722308201
MCM9,66.6300083321656,-0.628115459803597,0.438374707887027,0.00340155454505431,0.0996169545337332
RETSAT,17.492738077684,0.227293080519075,0.466693532086456,0.00341898599695663,0.0998726698347637
MAMDC4,7.06604367720213,-0.105895954024819,0.217477907401064,0.003454968304686,0.10015918216615
NOMO1,18.4750827705158,0.819245807801353,0.591028347667708,0.0034460315130673,0.10015918216615
DAND5,7.12033151890066,-0.0458612991621403,0.17670145210464,0.00345471538207252,0.10015918216615
NLRP1,88.5075905492958,0.456166827855881,0.236144538341805,0.00346932483467817,0.100322038040568
LRRC36,13.4792324525743,-0.0774719491637169,0.193220132437668,0.00348690449614834,0.100577044260761
KCNK12,12.8159646423235,0.112133835592701,0.224374122970757,0.00350639288454253,0.100868789214756
STAR,5.84582709587666,-0.0928966773554788,0.20602936749261,0.0035145919587023,0.100868789214756
EBLN2,11.0251120090886,0.107769527704286,0.216123358684518,0.0035499626755351,0.101377043570007
CYSLTR1,166.357693589348,0.45784801715164,0.255770169286938,0.00354879807808898,0.101377043570007
PVRIG,107.401864247088,-0.0138374691926474,0.169375238611848,0.00357523212956108,0.101593229820201
MAP2K7,42.9655747894189,0.472868155963307,0.786278411864856,0.00357480987228292,0.101593229820201
RPP21,41.1554270174936,-0.582770290470244,0.512748365500364,0.00360856584852436,0.102287249237184
MFSD14A,82.4464793533237,-0.527686494103776,0.303104079666864,0.00364389682764788,0.102781168504663
PMFBP1,9.79738882229654,-0.0531094302418847,0.179859234452048,0.00364045533126917,0.102781168504663
ELF4,33.4561805632617,0.111832994710408,0.218452824669757,0.00367000725467558,0.103263929616852
KBTBD12,15.259618720377,-0.151489671060862,0.276284599145852,0.00368931872841681,0.103300924395671
TPBG,24.9213823390943,0.124696802502052,0.23293078792563,0.00368467151351052,0.103300924395671
RSAD2,29.4204441541037,0.843738047807656,0.651208869504573,0.00371345871763828,0.103499687074511
NPEPPS,149.818311524198,-0.355881077289762,0.163760805368948,0.00371444869988664,0.103499687074511
SIAE,38.6251045473739,-0.581404980555392,0.429212694621094,0.00373366429982175,0.103641275491641
PER1,108.037872514492,0.577786271000243,0.310982784375098,0.00373758606738147,0.103641275491641
KIF5C,9.48945250879843,-0.0680258176571568,0.188071546994345,0.00380510491637982,0.104067037946835
SP140,7.60235481329838,-0.0714447656481775,0.18989491980159,0.00379351600938688,0.104067037946835
ATP2B1,381.385558866867,-0.386296510749371,0.182047812199307,0.00380733065659151,0.104067037946835
MAN2A2,104.350511467744,0.453179822222959,0.244499444180852,0.00378763490514604,0.104067037946835
TST,14.6551343682673,-0.0950156617333489,0.206781275334688,0.00377649364782407,0.104067037946835
TRPM2,17.0194537993446,-0.0703837589074202,0.188945990051075,0.00377194125774956,0.104067037946835
SLC25A20,27.8415944178019,0.218656417416849,0.411093729726352,0.003873431876287,0.105221090157885
DOCK9,48.0694717909227,-1.29453851295509,1.50609815350807,0.00387009251062268,0.105221090157885
RNF152,11.9004376637439,-0.0935326589021942,0.205490933470489,0.00387704887951093,0.105221090157885
PPP1R15B,99.6828434118915,0.466701355767171,0.240277668294633,0.00390370053464679,0.105445840324106
ITCH,108.085018463424,-0.471306646708909,0.239221037953408,0.00390221036644926,0.105445840324106
SSBP3,190.22495113121,0.360891899952517,0.170288569128291,0.00394069184738685,0.105903104164029
GSTM3,83.2058217848172,0.622426899262108,0.402897390427739,0.00395752889254081,0.105903104164029
CNST,192.253100558502,0.356563453150155,0.164876619601423,0.0039482190789749,0.105903104164029
LMOD3,15.2828371507293,-0.067897708532732,0.18724903570439,0.00395632661779278,0.105903104164029
PLB1,27.5523800786531,0.108241895718683,0.215237198191175,0.0040224651369132,0.107141298774393
DDIAS,13.3993468494645,-0.10374666526202,0.214225080801544,0.00402194003867621,0.107141298774393
GTF2IRD2,44.8988388427228,0.549319136862196,0.364708131484989,0.00407075362538822,0.107583375569714
KNTC1,46.336217339599,-0.566709546117179,0.507146867227171,0.00406565059702313,0.107583375569714
SLA2,22.2881067358457,0.112956829630125,0.219403220281492,0.00407654776766772,0.107583375569714
AURKC,4.19549821118838,-0.0372997466521136,0.174190726292232,0.00407122006622094,0.107583375569714
CEP44,52.2264481742534,-0.556435486436377,0.366910856526132,0.0041042558166131,0.108066185263116
PLK4,14.9114644617441,-0.181243212359102,0.338904872621155,0.00412973976149228,0.108240667721304
ZNF316,17.5112989552241,0.179026981451513,0.323558872412876,0.00412485458148839,0.108240667721304
DHRS1,48.5121914197062,0.296169753236572,0.584205796923661,0.00416258451129081,0.108853007265646
ZC3H3,19.3296759361777,0.143655249770531,0.253633273792599,0.00419658489480029,0.109492714982517
RGS5,29.85575044645,-0.142741390266222,0.265410480253685,0.0042781711663512,0.109628136137749
MAGI1,21.1422127700648,0.119112398335915,0.230024842635412,0.00426323310192735,0.109628136137749
RAI14,24.7185069268962,0.0749471169906768,0.190169511673073,0.00423077935590242,0.109628136137749
DHFR,65.2287278130948,-0.576370084571658,0.356016264348039,0.00424352598632833,0.109628136137749
NOS3,11.2730308304357,0.0475048728609691,0.177333907334029,0.00425934372561199,0.109628136137749
PLPP6,9.19796466307129,0.0772023109386773,0.191983505605385,0.00422322890237935,0.109628136137749
JUND,856.039884720331,0.460963943422754,0.262824101904002,0.00421340861069685,0.109628136137749
ZNF726,31.2893522942626,-0.783520332598109,0.754107254646375,0.00427422320073454,0.109628136137749
COMMD8,48.9019460964275,-0.571801848742572,0.345580959957996,0.00429208427652109,0.109739704887443
NCF2,10.2568342947075,-0.0933496289442826,0.205501522631786,0.00432033361192277,0.11021651081083
ALOX15B,10.1705137106767,0.174771206037154,0.322528859376063,0.00434128556022109,0.110505450623809
SEC61B,283.951541514767,-0.356487323963263,0.169861093177491,0.00437342658988217,0.111077294804972
DDX20,48.5243551427404,-0.520137995276336,0.308505580801059,0.00445430726971793,0.111646762003517
METTL14,75.0059517086168,0.419338883854429,0.230188886109044,0.0044571700897484,0.111646762003517
BTBD3,61.6589333624137,-0.625827831782004,0.531032730150403,0.00443145117127296,0.111646762003517
CHERP,39.7864682652379,-0.543878632639316,0.498939928199646,0.00446392541460055,0.111646762003517
ZNF529,56.1284657711576,-0.448441222019923,0.260097067062307,0.00444282423177172,0.111646762003517
